"","year","net_income","total_assets"
"136436",2013,8899,63911
"136437",2013,7938,59648
"136438",2013,1372,25115
"136439",2013,35681,71769
"136440",2013,355,35750
"136441",2013,3116,17003
"136442",2013,7184,106951
"136443",2013,3582,123052
"136444",2013,9276,125184
"136445",2013,832,35013
"136446",2013,2771,11204
"136447",2013,33290,126759
"136448",2013,10596,60675
"136449",2013,2015,14163
"136450",2013,1265,13025
"136451",2013,14373,45655
"136452",2013,6366,21072
"136453",2013,521,17007
"136454",2013,1463,40594
"136455",2013,274,16803
"136456",2013,20022,223843
"136457",2013,1726,29734
"136458",2013,-400,42812
"136459",2013,1103,33924
"136460",2013,-16648,302106
"136461",2013,2209,8068
"136462",2013,5505,70152
"136463",2013,-7,81389
"136464",2013,933,62915
"136465",2013,3664,15880
"136466",2013,126,7068
"136467",2013,495,25885
"136468",2013,-239,6023
"136469",2013,3864,22721
"136470",2013,1021,7232
"136471",2013,22988,84636
"136472",2013,4596,62459
"136473",2013,6875,107294
"136474",2013,6691,86750
"136475",2013,2469,60690
"136476",2013,6552,58115
"136477",2013,890,26895
"136478",2013,21195,30832
"136479",2013,23543,100201
"136480",2013,650,87608
"136481",2013,-7696,934875
"136482",2013,23647,50448
"136483",2013,46072,109205
"136484",2013,14537,17956
"136485",2013,-736,34604
"136486",2013,2786,5128
"136487",2013,773,87099
"136488",2013,55,56914
"136489",2013,2562,13200
"136490",2013,901,31441
"136491",2013,900,3993
"136492",2013,9504,40129
"136493",2013,2397,36792
"136494",2013,6726,56752
"136495",2013,6281,28527
"136496",2013,2509,16770
"136497",2013,1377,53697
"136498",2013,10426,19152
"136499",2013,60,25001
"136500",2013,199,16852
"136501",2013,9386,12938
"136502",2013,3978,158569
"136503",2013,2853,8464
"136504",2013,93,18159
"136505",2013,41661,382225
"136506",2013,324,17900
"136507",2013,12500,45768
"136508",2013,4058,150026
"136509",2013,992,23572
"136510",2013,1263,52137
"136511",2013,21987,81977
"136512",2013,16130,68384
"136513",2013,3759,23341
"136514",2013,4084,113223
"136515",2013,32779,315738
"136516",2013,19,103031
"136517",2013,5026,61946
"136518",2013,8100,83220
"136519",2013,9123,332705
"136520",2013,63355,302246
"136521",2013,825,59887
"136522",2013,-81,1794
"136523",2013,8165,1016412
"136524",2013,23,3320
"136525",2013,114,24964
"136526",2013,1521,56147
"136527",2013,484,48241
"136528",2013,25280,82565
"136529",2013,13830,22200
"136530",2013,1467,8124
"136531",2013,59729,342268
"136532",2013,4872,38916
"136533",2013,2846,195763
"136534",2013,2594,14965
"136535",2013,-740,68831
"136536",2013,7,135575
"136537",2013,274,7494
"136538",2013,6414,62179
"136539",2013,83294,107714
"136540",2013,8945,31141
"136541",2013,2687,31017
"136542",2013,19787,29681
"136543",2013,582,8158
"136544",2013,872,44561
"136545",2013,99327,117857
"136546",2013,8621,32750
"136547",2013,1354,3872
"136548",2013,247,15230
"136549",2013,37716,39745
"136550",2013,1340,23323
"136551",2013,-1329,63533
"136552",2013,-200,32791
"136553",2013,51,46528
"136554",2013,37,814
"136555",2013,974,12530
"136556",2013,10010,16089
"136557",2013,5125,12258
"136558",2013,73,13865
"136559",2013,490,10925
"136560",2013,284,25102
"136561",2013,1243,36376
"136562",2013,5774,33227
"136563",2013,96,13575
"136564",2013,10401,328189
"136565",2013,1985,15508
"136566",2013,319,107322
"136567",2013,476,15938
"136568",2013,1112,54626
"136569",2013,2679,82140
"136570",2013,4996,91918
"136571",2013,628,72991
"136572",2013,18321,79165
"136573",2013,116,11416
"136574",2013,1321,77025
"136575",2013,597,7434
"136576",2013,18633,131360
"136577",2013,145808,1863309
"136578",2013,2100,7310
"136579",2013,765,31750
"136580",2013,34132,63612
"136581",2013,3532,11929
"136582",2013,5236,13425
"136583",2013,42,1762
"136584",2013,175736,175756
"136585",2013,1543,33389
"136586",2013,408,35819
"136587",2013,6247,105713
"136588",2013,2913,27940
"136589",2013,662,12266
"136590",2013,528,74246
"136591",2013,11527,47630
"136592",2013,1002,32283
"136593",2013,420,9445
"136594",2013,15224,69310
"136595",2013,1179,29996
"136596",2013,463,11255
"136597",2013,698,5590
"136598",2013,16095,52301
"136599",2013,411,40665
"136600",2013,7769,23859
"136601",2013,506,15191
"136602",2013,648,11391
"136603",2013,3850,6230
"136604",2013,376,7318
"136605",2013,161248,18165
"136606",2013,219,6603
"136607",2013,267,15387
"136608",2013,996,24515
"136609",2013,185,9250
"136610",2013,181,19644
"136611",2013,20290,105975
"136612",2013,136,33452
"136613",2013,432,10238
"136614",2013,4393,51082
"136615",2013,8655,209800
"136616",2013,32217,32221
"136617",2013,238,14387
"136618",2013,11336,16528
"136619",2013,12329,184922
"136620",2013,334,16215
"136621",2013,2148,115295
"136622",2013,1134,20133
"136623",2013,217,57218
"136624",2013,232,9985
"136625",2013,4764,18600
"136626",2013,-573,44025
"136627",2013,3063,29915
"136628",2013,283,6255
"136629",2013,298,8895
"136630",2013,2723,9360
"136631",2013,359,34303
"136632",2013,4769,147079
"136633",2013,10782,100919
"136634",2013,32104,125372
"136635",2013,-2412,37186
"136636",2013,2384,225774
"136637",2013,794,16880
"136638",2013,-2791,81080
"136639",2013,1763,33825
"136640",2013,460,7801
"136641",2013,2642,8478
"136642",2013,898,11287
"136643",2013,108,23983
"136644",2013,65360,112581
"136645",2013,918,10791
"136646",2013,182,52019
"136647",2013,1808,82290
"136648",2013,32794,112579
"136649",2013,4475,101483
"136650",2013,6536,126824
"136651",2013,350,51121
"136652",2013,21853,322747
"136653",2013,10312,231140
"136654",2013,8946,16758
"136655",2013,22844,245634
"136656",2013,3975,81256
"136657",2013,2020,28321
"136658",2013,1148,61201
"136659",2013,2593,30879
"136660",2013,1948,33573
"136661",2013,24104,102156
"136662",2013,3078,32246
"136663",2013,-33631,1692833
"136664",2013,660,12966
"136665",2013,-2403,93906
"136666",2013,-1239,156730
"136667",2013,16920,133319
"136668",2013,4068,41024
"136669",2013,41024,178876
"136670",2013,2493,16882
"136671",2013,2736,65471
"136672",2013,5102,31177
"136673",2013,10094,80026
"136674",2013,13150,126600
"136675",2013,-31619,696480
"136676",2013,5071,20542
"136677",2013,421,24264
"136678",2013,1234,25787
"136679",2013,1045,32189
"136680",2013,2787,16459
"136681",2013,-9154,643739
"136682",2013,-4946,38313
"136683",2013,-14492,193373
"136684",2013,-2060,30478
"136685",2013,16999,47021
"136686",2013,77960,756025
"136687",2013,12971,89560
"136688",2013,4517,33967
"136689",2013,20296,48123
"136690",2013,14843,27431
"136691",2013,9606,33754
"136692",2013,23547,77572
"136693",2013,10686,39621
"136694",2013,15793,211708
"136695",2013,-841,17509
"136696",2013,3121,12445
"136697",2013,29155,29861
"136698",2013,14325,20564
"136699",2013,16052,38196
"136700",2013,27532,86018
"136701",2013,79721,149859
"136702",2013,16272,59657
"136703",2013,15074,56214
"136704",2013,5134,65625
"136705",2013,1010,61567
"136706",2013,23026,83448
"136707",2013,2333,546736
"136708",2013,9168,37655
"136709",2013,1407,22140
"136710",2013,88997,528631
"136711",2013,9068,148610
"136712",2013,5253,6981
"136713",2013,56789,71227
"136714",2013,70874,279529
"136715",2013,5916,27113
"136716",2013,7017,15935
"136717",2013,8233,7226
"136718",2013,-7257,31321
"136719",2013,138369,143650
"136720",2013,-2477,25085
"136721",2013,5773,12591
"136722",2013,-79776,3482083
"136723",2013,2000,111500
"136724",2013,1225,23491
"136725",2013,516,2520
"136726",2013,1753,5068
"136727",2013,59110,984607
"136728",2013,10994,50793
"136729",2013,67276,67453
"136730",2013,18313,7462
"136731",2013,8068,32582
"136732",2013,-16666,234220
"136733",2013,796,5417
"136734",2013,5264,76833
"136735",2013,616,16616
"136736",2013,3296,24209
"136737",2013,1105,11981
"136738",2013,6045,16465
"136739",2013,3884,12676
"136740",2013,45719,66230
"136741",2013,-958,45835
"136742",2013,884,34790
"136743",2013,-2844,25359
"136744",2013,4310,52750
"136745",2013,8405,49733
"136746",2013,9402,81113
"136747",2013,18412,63158
"136748",2013,361,25723
"136749",2013,242402,534805
"136750",2013,2521,19455
"136751",2013,3197,22077
"136752",2013,-14700,78601
"136753",2013,13642,90013
"136754",2013,21383,213106
"136755",2013,188459,1007914
"136756",2013,59694,257816
"136757",2013,8082,38449
"136758",2013,10307,122850
"136759",2013,1288,5419
"136760",2013,4634,582304
"136761",2013,18760,26480
"136762",2013,23950,210170
"136763",2013,23190,121930
"136764",2013,2341,11915
"136765",2013,28760,43180
"136766",2013,794,8701
"136767",2013,124,24915
"136768",2013,20895,63015
"136769",2013,4782,21872
"136770",2013,47970,126126
"136771",2013,15156,27798
"136772",2013,1765,24613
"136773",2013,4601,10234
"136774",2013,2413,27754
"136775",2013,1699,61323
"136776",2013,885,72132
"136777",2013,-1786,46308
"136778",2013,12045,55033
"136779",2013,1346,2448
"136780",2013,2211,68879
"136781",2013,663,30135
"136782",2013,-2590,320258
"136783",2013,3632,49304
"136784",2013,2712,43256
"136785",2013,220,17808
"136786",2013,5859,173552
"136787",2013,-1785,40055
"136788",2013,-1686,82083
"136789",2013,1368,17141
"136790",2013,2915,55022
"136791",2013,1468,12739
"136792",2013,19,38790
"136793",2013,2664,42328
"136794",2013,-211,70899
"136795",2013,3184,26076
"136796",2013,22261,183600
"136797",2013,3117,21195
"136798",2013,1126,18621
"136799",2013,1241,71397
"136800",2013,497,17097
"136801",2013,15105,50169
"136802",2013,7711,18549
"136803",2013,8050,32016
"136804",2013,3523,22757
"136805",2013,5714,17551
"136806",2013,52795,66614
"136807",2013,16064,19201
"136808",2013,4100,7850
"136809",2013,10628,81685
"136810",2013,1511,26792
"136811",2013,6754,23657
"136812",2013,8200,29300
"136813",2013,14967,14764
"136814",2013,4106,23909
"136815",2013,5086,15738
"136816",2013,6318,61287
"136817",2013,401,32137
"136818",2013,21815,426896
"136819",2013,7289,32514
"136820",2013,3614,200632
"136821",2013,1712,4380
"136822",2013,3765,34824
"136823",2013,5102,41245
"136824",2013,1345,118137
"136825",2013,823,32152
"136826",2013,1934,47089
"136827",2013,10115,81073
"136828",2013,1508,8768
"136829",2013,2398,23595
"136830",2013,6125,14844
"136831",2013,18012,32809
"136832",2013,1642,5925
"136833",2013,-1707,48963
"136834",2013,-402,92991
"136835",2013,2377,130338
"136836",2013,-5260,41168
"136837",2013,612,21212
"136838",2013,15,30735
"136839",2013,2950,18075
"136840",2013,650,27268
"136841",2013,-2760,29482
"136842",2013,26,20851
"136843",2013,24372,16495
"136844",2013,13493,311970
"136845",2013,214,60303
"136846",2013,237,20110
"136847",2013,327,15393
"136848",2013,29705,60271
"136849",2013,2610,35922
"136850",2013,10914,118244
"136851",2013,34,10860
"136852",2013,9243,91519
"136853",2013,600,46160
"136854",2013,1294,4686
"136855",2013,316,10205
"136856",2013,-873,44995
"136857",2013,2294,8671
"136858",2013,165478,381250
"136859",2013,56942,110085
"136860",2013,9054,46995
"136861",2013,77388,138834
"136862",2013,5120,72950
"136863",2013,2283,14163
"136864",2013,3600,29942
"136865",2013,1499,41885
"136866",2013,2472,5278
"136867",2013,3268,99285
"136868",2013,-237118,2121334
"136869",2013,8037,33120
"136870",2013,4675,71665
"136871",2013,563673,2927475
"136872",2013,11992,375852
"136873",2013,38248,838502
"136874",2013,49391,137563
"136875",2013,900,42000
"136876",2013,2963,7132
"136877",2013,13250,56950
"136878",2013,75888,522015
"136879",2013,650,14337
"136880",2013,50505,52771
"136881",2013,30474,20417
"136882",2013,47461,93067
"136883",2013,17508,91327
"136884",2013,36651,38820
"136885",2013,1605,43310
"136886",2013,295,53420
"136887",2013,1444,29775
"136888",2013,-154,65993
"136889",2013,667,51305
"136890",2013,49,51425
"136891",2013,4833,60322
"136892",2013,407,87462
"136893",2013,1632,107488
"136894",2013,223,40971
"136895",2013,-6764,208606
"136896",2013,1158,49382
"136897",2013,-504,418650
"136898",2013,7967,22984
"136899",2013,761,32345
"136900",2013,121,10422
"136901",2013,7952,31630
"136902",2013,3714,15229
"136903",2013,1699,62831
"136904",2013,15,14788
"136905",2013,30758,212896
"136906",2013,2949,11978
"136907",2013,16056,74559
"136908",2013,18474,265074
"136909",2013,92,12785
"136910",2013,4096,93606
"136911",2013,59181,152366
"136912",2013,1175,9846
"136913",2013,-26916,271675
"136914",2013,-32733,283705
"136915",2013,20960,25130
"136916",2013,65551,187636
"136917",2013,2200,9400
"136918",2013,2280,7220
"136919",2013,8203,10312
"136920",2013,3613,33154
"136921",2013,7857,67541
"136922",2013,3289,8357
"136923",2013,1302,57541
"136924",2013,320,8869
"136925",2013,3753,68009
"136926",2013,10127,280389
"136927",2013,1952,19813
"136928",2013,-389,25668
"136929",2013,-8461,234689
"136930",2013,11,25104
"136931",2013,203,60368
"136932",2013,-4265,12310
"136933",2013,2297,21589
"136934",2013,69,5748
"136935",2013,30706,316718
"136936",2013,15271,151029
"136937",2013,-183,19328
"136938",2013,5328,297450
"136939",2013,800,16766
"136940",2013,11481,4404950
"136941",2013,7947,160699
"136942",2013,-411,21547
"136943",2013,700,29390
"136944",2013,0,8094
"136945",2013,6028,215779
"136946",2013,3882,34867
"136947",2013,852,73023
"136948",2013,80,21181
"136949",2013,61903,1613990
"136950",2013,-4527,36534
"136951",2013,307,133105
"136952",2013,233,58522
"136953",2013,1104,32253
"136954",2013,6014,64947
"136955",2013,780,56121
"136956",2013,320,257168
"136957",2013,888,61067
"136958",2013,40205,1304691
"136959",2013,213,23685
"136960",2013,54,27431
"136961",2013,803,49328
"136962",2013,11204,81375
"136963",2013,522,134746
"136964",2013,22791,83434
"136965",2013,52,8667
"136966",2013,30,26001
"136967",2013,3166,210813
"136968",2013,-404,34922
"136969",2013,20244,244103
"136970",2013,739,12566
"136971",2013,291,21266
"136972",2013,463,38297
"136973",2013,1040,122761
"136974",2013,11392,160163
"136975",2013,116,55076
"136976",2013,57,22916
"136977",2013,522,6130
"136978",2013,601,26686
"136979",2013,109,21823
"136980",2013,-2112,51868
"136981",2013,-23389,1119545
"136982",2013,1246,18346
"136983",2013,561,36339
"136984",2013,1232,756684
"136985",2013,24402,108678
"136986",2013,1069,61619
"136987",2013,37401,635501
"136988",2013,-22242,33345
"136989",2013,216,14024
"136990",2013,-7227,64249
"136991",2013,695,18836
"136992",2013,6431,103090
"136993",2013,46411,354116
"136994",2013,2392,67703
"136995",2013,305,34370
"136996",2013,-1839,1362
"136997",2013,1133,26392
"136998",2013,4733,38011
"136999",2013,-2228,50904
"137000",2013,3367,9971
"137001",2013,2292,49520
"137002",2013,-1482,9310
"137003",2013,1557,41171
"137004",2013,7261,95427
"137005",2013,3260,22145
"137006",2013,3209,36854
"137007",2013,390,7394
"137008",2013,2025,23103
"137009",2013,4932,17607
"137010",2013,4784,79126
"137011",2013,2951,65771
"137012",2013,-4581,71751
"137013",2013,603,53010
"137014",2013,382,18475
"137015",2013,-1272,81106
"137016",2013,1714,25463
"137017",2013,835,29324
"137018",2013,107970,968914
"137019",2013,36077,117087
"137020",2013,1329,41204
"137021",2013,236,25905
"137022",2013,5328,43720
"137023",2013,1483,37876
"137024",2013,2252,13489
"137025",2013,1960,14307
"137026",2013,-3151,185898
"137027",2013,52683,652776
"137028",2013,206,52392
"137029",2013,958,87261
"137030",2013,1125,18524
"137031",2013,3804,241324
"137032",2013,2361,76286
"137033",2013,617,72031
"137034",2013,246,1866
"137035",2013,227,73329
"137036",2013,7637,85102
"137037",2013,330,13225
"137038",2013,-253,11601
"137039",2013,4263,196318
"137040",2013,874,4125
"137041",2013,788,18041
"137042",2013,-541,10648
"137043",2013,1876,53896
"137044",2013,14295,119368
"137045",2013,18362,137377
"137046",2013,0,10687
"137047",2013,-8215,69152
"137048",2013,-207,41035
"137049",2013,8835,36778
"137050",2013,119,27512
"137051",2013,155,15144
"137052",2013,258,7132
"137053",2013,892,7001
"137054",2013,7333,46295
"137055",2013,42198,143623
"137056",2013,217,6958
"137057",2013,26648,422003
"137058",2013,-358,4516
"137059",2013,215,54631
"137060",2013,38825,242721
"137061",2013,1009,33059
"137062",2013,214,13456
"137063",2013,7388,26112
"137064",2013,13725,104794
"137065",2013,340,14106
"137066",2013,9,6800
"137067",2013,3302,43546
"137068",2013,-679,35217
"137069",2013,4784,16088
"137070",2013,17775,132602
"137071",2013,317,2643
"137072",2013,279,19284
"137073",2013,894,126092
"137074",2013,95,25348
"137075",2013,-53,35788
"137076",2013,672,10459
"137077",2013,45,14152
"137078",2013,-7,8607
"137079",2013,-631,4095
"137080",2013,11532,253442
"137081",2013,-24711,127189
"137082",2013,177,8571
"137083",2013,3480,35276
"137084",2013,1553,23580
"137085",2013,3054,26785
"137086",2013,-12062,287661
"137087",2013,1370,15209
"137088",2013,2672,89367
"137089",2013,1739,101966
"137090",2013,1533,14398
"137091",2013,53,29953
"137092",2013,1240,38886
"137093",2013,-109,8458
"137094",2013,3656,272815
"137095",2013,2850,16498
"137096",2013,1991,19366
"137097",2013,13568,174201
"137098",2013,2180,64414
"137099",2013,-6,169107
"137100",2013,13,3706
"137101",2013,26490,111052
"137102",2013,1626,32406
"137103",2013,31172,170188
"137104",2013,1516,21701
"137105",2013,29021,376865
"137106",2013,-4091,125414
"137107",2013,2880,36506
"137108",2013,6005,189761
"137109",2013,-9316,51961
"137110",2013,2911,37145
"137111",2013,85,7421
"137112",2013,2092,37082
"137113",2013,-35658,1603546
"137114",2013,5962,74343
"137115",2013,1358,4453
"137116",2013,48665,207960
"137117",2013,732,1651377
"137118",2013,55348,532757
"137119",2013,799,1443232
"137120",2013,109088,1180408
"137121",2013,42811,52194
"137122",2013,55782,171524
"137123",2013,661,21722
"137124",2013,7889,10693
"137125",2013,766371,30679428
"137126",2013,915,8618
"137127",2013,1496,10163
"137128",2013,4000,68500
"137129",2013,466,7055
"137130",2013,948,49898
"137131",2013,110667,802681
"137132",2013,9398,266050
